,item,itemLabel,award,img url,gender,date of birth,place of birth,citizenship
11,http://www.wikidata.org/entity/Q14441,Liza Minnelli,best actress,https://upload.wikimedia.org/wikipedia/commons/8/8f/Liza_Minnelli_1973_Special_crop.jpg,female,Tue Mar 12 00:00:00 1946,Hollywood,United States of America
12,http://www.wikidata.org/entity/Q18994,Luise Rainer,best actress,https://upload.wikimedia.org/wikipedia/commons/c/c7/Luise_Rainer_-_Paramount.jpg,female,Wed Jan 12 00:00:00 1910,Vienna,Germany
13,http://www.wikidata.org/entity/Q29328,Brie Larson,best actress,https://upload.wikimedia.org/wikipedia/commons/4/40/Captain_Marvel_trailer_at_the_National_Air_and_Space_Museum_4_%28cropped%29.jpg,female,Sun Oct  1 00:00:00 1989,Sacramento,United States of America
14,http://www.wikidata.org/entity/Q34460,Gwyneth Paltrow,best actress,https://upload.wikimedia.org/wikipedia/commons/b/b4/Gwyneth_Paltrow_avp_Iron_Man_3_Paris.jpg,female,Wed Sep 27 00:00:00 1972,Los Angeles,United States of America
15,http://www.wikidata.org/entity/Q34851,Elizabeth Taylor,best actress,https://upload.wikimedia.org/wikipedia/commons/8/8e/Taylor%2C_Elizabeth_posed.jpg,female,Sat Feb 27 00:00:00 1932,Hampstead Garden Suburb,United Kingdom
16,http://www.wikidata.org/entity/Q37459,Nicole Kidman,best actress,https://upload.wikimedia.org/wikipedia/commons/2/28/Nicole_Kidman_Cannes_2017_2.jpg,female,Tue Jun 20 00:00:00 1967,Honolulu,Australia
17,http://www.wikidata.org/entity/Q37876,Natalie Portman,best actress,https://upload.wikimedia.org/wikipedia/commons/d/d3/Natalie_Portman_%2848470988352%29_%28cropped%29.jpg,female,Tue Jun  9 00:00:00 1981,Jerusalem,United States of America
18,http://www.wikidata.org/entity/Q40475,Joan Crawford,best actress,https://upload.wikimedia.org/wikipedia/commons/3/32/Joan_Crawford_-_1936_-_Hurrell.JPG,female,Wed Mar 23 00:00:00 1904,San Antonio,United States of America
19,http://www.wikidata.org/entity/Q40523,Julia Roberts,best actress,https://upload.wikimedia.org/wikipedia/commons/5/54/Julia_Roberts_%2843838880775%29.jpg,female,Sat Oct 28 00:00:00 1967,Smyrna,United States of America
20,http://www.wikidata.org/entity/Q40523,Julia Roberts,best actress,https://upload.wikimedia.org/wikipedia/commons/5/54/Julia_Roberts_%2843838880775%29.jpg,female,Sat Oct 28 00:00:00 1967,Smyrna,United States of America
21,http://www.wikidata.org/entity/Q40791,Sandra Bullock,best actress,https://upload.wikimedia.org/wikipedia/commons/b/bc/Sandra_Bullock_2010.jpg,female,Sun Jul 26 00:00:00 1964,Arlington County,United States of America
22,http://www.wikidata.org/entity/Q41142,Jane Fonda,best actress,https://upload.wikimedia.org/wikipedia/commons/5/5e/Jane_Fonda_Cannes_2014.jpg,female,Tue Dec 21 00:00:00 1937,New York City,United States of America
23,http://www.wikidata.org/entity/Q41351,Jodie Foster,best actress,https://upload.wikimedia.org/wikipedia/commons/3/3f/Jodie_Foster_C%C3%A9sars_2011_2_%28cropped%29.jpg,female,Mon Nov 19 00:00:00 1962,Los Angeles,United States of America
24,http://www.wikidata.org/entity/Q42786,Audrey Hepburn,best actress,https://upload.wikimedia.org/wikipedia/commons/5/5e/Audrey_Hepburn_1956.jpg,female,Sat May  4 00:00:00 1929,Ixelles,Belgium
25,http://www.wikidata.org/entity/Q43247,Ingrid Bergman,best actress,https://upload.wikimedia.org/wikipedia/commons/c/c0/Ingrid_Bergman%2C_Gaslight_1944.jpg,female,Sun Aug 29 00:00:00 1915,Hedvig Eleonora församling,Sweden
26,http://www.wikidata.org/entity/Q43252,Sophia Loren,best actress,https://upload.wikimedia.org/wikipedia/commons/7/72/Sophia_Loren_L.A..jpg,female,Thu Sep 20 00:00:00 1934,Rome,Italy
27,http://www.wikidata.org/entity/Q44063,Reese Witherspoon,best actress,https://upload.wikimedia.org/wikipedia/commons/8/81/Reese_Witherspoon_%2829144489784%29.jpg,female,Mon Mar 22 00:00:00 1976,Baton Rouge,United States of America
28,http://www.wikidata.org/entity/Q56011,Anna Magnani,best actress,https://upload.wikimedia.org/wikipedia/commons/1/1a/Anna_magnani.jpg,female,Sat Mar  7 00:00:00 1908,Rome,Italy
29,http://www.wikidata.org/entity/Q56011,Anna Magnani,best actress,https://upload.wikimedia.org/wikipedia/commons/1/1a/Anna_magnani.jpg,female,Sat Mar  7 00:00:00 1908,Rome,Italy
30,http://www.wikidata.org/entity/Q56016,Katharine Hepburn,best actress,https://upload.wikimedia.org/wikipedia/commons/0/08/Katharine_Hepburn_promo_pic.jpg,female,Sun May 12 00:00:00 1907,Hartford,United States of America
31,http://www.wikidata.org/entity/Q71206,Bette Davis,best actress,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bette_Davis_-_portrait.jpg,female,Sun Apr  5 00:00:00 1908,Lowell,United States of America
32,http://www.wikidata.org/entity/Q80046,Charlize Theron,best actress,https://upload.wikimedia.org/wikipedia/commons/5/5d/Charlize-theron-IMG_6045.jpg,female,Thu Aug  7 00:00:00 1975,Benoni,South Africa
33,http://www.wikidata.org/entity/Q80405,Julianne Moore,best actress,https://upload.wikimedia.org/wikipedia/commons/0/03/Julianne_Moore_Cannes_2018_%28tweaked%29.jpg,female,Sat Dec  3 00:00:00 1960,Fort Bragg,United States of America
34,http://www.wikidata.org/entity/Q80966,Cate Blanchett,best actress,https://upload.wikimedia.org/wikipedia/commons/5/54/Cate_Blanchett-0546.jpg,female,Wed May 14 00:00:00 1969,Melbourne,Australia
35,http://www.wikidata.org/entity/Q93187,Hilary Swank,best actress,https://upload.wikimedia.org/wikipedia/commons/9/9c/Hilary_Swank_Life_Ball_2013_%28cropped%29.jpg,female,Tue Jul 30 00:00:00 1974,Lincoln,United States of America
36,http://www.wikidata.org/entity/Q95019,Norma Shearer,best actress,https://upload.wikimedia.org/wikipedia/commons/f/fa/Rh_louise_shearer.png,female,Sun Aug 10 00:00:00 1902,Montreal,Canada
37,http://www.wikidata.org/entity/Q95026,Shirley MacLaine,best actress,https://upload.wikimedia.org/wikipedia/commons/6/62/Studio_publicity_Shirley_MacLaine.jpg,female,Tue Apr 24 00:00:00 1934,Richmond,United States of America
38,http://www.wikidata.org/entity/Q95055,Jane Wyman,best actress,https://upload.wikimedia.org/wikipedia/commons/8/80/Promotional_photograph_of_Jane_Wyman.jpg,female,Fri Jan  5 00:00:00 1917,St. Joseph,United States of America
39,http://www.wikidata.org/entity/Q95068,Olivia de Havilland,best actress,https://upload.wikimedia.org/wikipedia/commons/b/bb/Olivia_de_Havilland_Publicity_Photo_1938.jpg,female,Sat Jul  1 00:00:00 1916,Tokyo,United States of America
40,http://www.wikidata.org/entity/Q95076,Joan Fontaine,best actress,https://upload.wikimedia.org/wikipedia/commons/2/2c/Joan_Fontaine_Rebecca_1940.jpg,female,Mon Oct 22 00:00:00 1917,Tokyo,United Kingdom
41,http://www.wikidata.org/entity/Q95089,Ginger Rogers,best actress,https://upload.wikimedia.org/wikipedia/commons/4/47/Ginger_Rogers_-_1940s.jpg,female,Sun Jul 16 00:00:00 1911,Independence,United States of America
42,http://www.wikidata.org/entity/Q102642,Diane Keaton,best actress,https://upload.wikimedia.org/wikipedia/commons/c/cd/Diane_Keaton_2012.jpg,female,Sat Jan  5 00:00:00 1946,Los Angeles,United States of America
43,http://www.wikidata.org/entity/Q104109,Mary Pickford,best actress,https://upload.wikimedia.org/wikipedia/commons/8/88/Mary_Pickford_cph.3c17995u.jpg,female,Fri Apr  8 00:00:00 1892,Toronto,Canada
44,http://www.wikidata.org/entity/Q105660,Holly Hunter,best actress,https://upload.wikimedia.org/wikipedia/commons/f/f7/Holly_Hunter_by_Gage_Skidmore.jpg,female,Thu Mar 20 00:00:00 1958,Conyers,United States of America
45,http://www.wikidata.org/entity/Q106126,Simone Signoret,best actress,https://upload.wikimedia.org/wikipedia/commons/a/a0/Simone_Signoret_%28Harcourt%29.jpg,female,Fri Mar 25 00:00:00 1921,Wiesbaden,France
46,http://www.wikidata.org/entity/Q122614,Renée Zellweger,best actress,https://upload.wikimedia.org/wikipedia/commons/9/9c/Renee_Zellweger_2016_2.jpg,female,Fri Apr 25 00:00:00 1969,Katy,United States of America
47,http://www.wikidata.org/entity/Q129429,Vivien Leigh,best actress,https://upload.wikimedia.org/wikipedia/commons/b/b6/Vivien_Leigh_Scarlet.jpg,female,Wed Nov  5 00:00:00 1913,Darjeeling,United Kingdom
48,http://www.wikidata.org/entity/Q129429,Vivien Leigh,best actress,https://upload.wikimedia.org/wikipedia/commons/b/b6/Vivien_Leigh_Scarlet.jpg,female,Wed Nov  5 00:00:00 1913,Darjeeling,United Kingdom
49,http://www.wikidata.org/entity/Q133050,Susan Sarandon,best actress,https://upload.wikimedia.org/wikipedia/commons/9/9c/Susan_Sarandon%2C_Festival_de_Sitges_2017.jpg,female,Fri Oct  4 00:00:00 1946,New York City,United States of America
50,http://www.wikidata.org/entity/Q147077,Emma Stone,best actress,https://upload.wikimedia.org/wikipedia/commons/3/31/Emma_Stone_at_Maniac_UK_premiere_%28cropped%29.jpg,female,Sun Nov  6 00:00:00 1988,Scottsdale,United States of America
51,http://www.wikidata.org/entity/Q161819,Julie Andrews,best actress,https://upload.wikimedia.org/wikipedia/commons/8/89/Julie_Andrews_Park_Hyatt%2C_Sydney%2C_Australia_2013.jpg,female,Tue Oct  1 00:00:00 1935,Walton-on-Thames,United Kingdom
52,http://www.wikidata.org/entity/Q168721,Faye Dunaway,best actress,https://upload.wikimedia.org/wikipedia/commons/5/58/Faye_Dunaway_-_1971_-_PBS.JPG,female,Tue Jan 14 00:00:00 1941,Bascom,United States of America
53,http://www.wikidata.org/entity/Q168724,Emma Thompson,best actress,https://upload.wikimedia.org/wikipedia/commons/3/34/Emma_Thompson_C%C3%A9sars_2009.jpg,female,Wed Apr 15 00:00:00 1959,Paddington,United Kingdom
54,http://www.wikidata.org/entity/Q170574,Helen Hunt,best actress,https://upload.wikimedia.org/wikipedia/commons/7/78/HelenHunt%40ambiente2015.JPG,female,Sat Jun 15 00:00:00 1963,Culver City,United States of America
55,http://www.wikidata.org/entity/Q172653,Maggie Smith,best actress,https://upload.wikimedia.org/wikipedia/commons/8/80/Dame_Maggie_Smith-cropped_%28cropped%29.jpg,female,Fri Dec 28 00:00:00 1934,Ilford,United Kingdom
56,http://www.wikidata.org/entity/Q173585,Jessica Lange,best actress,https://upload.wikimedia.org/wikipedia/commons/7/73/Lange_PF_2013.JPG,female,Wed Apr 20 00:00:00 1949,Cloquet,United States of America
57,http://www.wikidata.org/entity/Q181413,Julie Christie,best actress,https://upload.wikimedia.org/wikipedia/commons/7/71/Julie_Christie_-_1966.jpg,female,Sun Apr 14 00:00:00 1940,Chabua,United Kingdom
58,http://www.wikidata.org/entity/Q182104,Jessica Tandy,best actress,https://upload.wikimedia.org/wikipedia/commons/7/7d/Jessica_Tandy_Publicity_Photo.jpg,female,Mon Jun  7 00:00:00 1909,London,United Kingdom
59,http://www.wikidata.org/entity/Q182372,Louise Fletcher,best actress,https://upload.wikimedia.org/wikipedia/commons/1/12/Louise_Fletcher_cropp.jpg,female,Sun Jul 22 00:00:00 1934,Birmingham,United States of America
60,http://www.wikidata.org/entity/Q182408,Glenda Jackson,best actress,https://upload.wikimedia.org/wikipedia/commons/2/2c/Glenda_Jackson.JPG,female,Sat May  9 00:00:00 1936,Birkenhead,United Kingdom
61,http://www.wikidata.org/entity/Q182462,Janet Gaynor,best actress,https://upload.wikimedia.org/wikipedia/commons/7/73/Janet_Gaynor-publicity.JPG,female,Sat Oct  6 00:00:00 1906,Philadelphia,United States of America
62,http://www.wikidata.org/entity/Q182486,Greer Garson,best actress,https://upload.wikimedia.org/wikipedia/commons/7/78/Greer_Garson-publicity.JPG,female,Thu Sep 29 00:00:00 1904,London,United Kingdom
63,http://www.wikidata.org/entity/Q183532,Anne Bancroft,best actress,https://upload.wikimedia.org/wikipedia/commons/7/79/Anne_Bancroft_Chrysler_Theatre_1964_%28cropped%29.jpg,female,Thu Sep 17 00:00:00 1931,The Bronx,United States of America
64,http://www.wikidata.org/entity/Q187033,Sally Field,best actress,https://upload.wikimedia.org/wikipedia/commons/8/85/Sally_Field_1971_%28cropped%29.jpg,female,Wed Nov  6 00:00:00 1946,Pasadena,United States of America
65,http://www.wikidata.org/entity/Q189490,Jennifer Lawrence,best actress,https://upload.wikimedia.org/wikipedia/commons/0/0b/Jennifer_Lawrence_SDCC_2015_X-Men.jpg,female,Wed Aug 15 00:00:00 1990,Indian Hills,United States of America
66,http://www.wikidata.org/entity/Q189895,Jennifer Jones,best actress,https://upload.wikimedia.org/wikipedia/commons/2/28/Jennifer_Jones_still%2C_%27Song_of_Bernadette%27.jpg,female,Sun Mar  2 00:00:00 1919,Tulsa,United States of America
67,http://www.wikidata.org/entity/Q190994,Sissy Spacek,best actress,https://upload.wikimedia.org/wikipedia/commons/c/c6/SissySpacekHSHWOFAug2011.jpg,female,Sun Dec 25 00:00:00 1949,Quitman,United States of America
68,http://www.wikidata.org/entity/Q191027,Patricia Neal,best actress,https://upload.wikimedia.org/wikipedia/commons/1/17/Patricia_Neal_1952.JPG,female,Wed Jan 20 00:00:00 1926,Packard,United States of America
69,http://www.wikidata.org/entity/Q202765,Kate Winslet,best actress,https://upload.wikimedia.org/wikipedia/commons/7/7d/Kate_Winslet_at_the_2017_Toronto_International_Film_Festival_%28cropped%29.jpg,female,Sun Oct  5 00:00:00 1975,Reading,United Kingdom
70,http://www.wikidata.org/entity/Q203819,Claudette Colbert,best actress,https://upload.wikimedia.org/wikipedia/commons/4/46/Claudette_colbert.jpg,female,Sun Sep 13 00:00:00 1903,Saint-Mandé,France
71,http://www.wikidata.org/entity/Q204299,Frances McDormand,best actress,https://upload.wikimedia.org/wikipedia/commons/e/ed/Frances_McDormand_2015_%28cropped%29.jpg,female,Sun Jun 23 00:00:00 1957,Gibson City,United States of America
72,http://www.wikidata.org/entity/Q211144,Ellen Burstyn,best actress,https://upload.wikimedia.org/wikipedia/commons/6/63/Ellen_Burstyn_at_the_2009_Tribeca_Film_Festival.jpg,female,Wed Dec  7 00:00:00 1932,Detroit,United States of America
73,http://www.wikidata.org/entity/Q213287,Marlee Matlin,best actress,https://upload.wikimedia.org/wikipedia/commons/1/10/MarleeMatlinMay09.jpg,female,Tue Aug 24 00:00:00 1965,Morton Grove,United States of America
74,http://www.wikidata.org/entity/Q213302,Helen Hayes,best actress,https://upload.wikimedia.org/wikipedia/commons/9/9d/Promotional_photograph_of_Helen_Hayes.jpg,female,Wed Oct 10 00:00:00 1900,"Washington, D.C.",United States of America
75,http://www.wikidata.org/entity/Q228650,Geraldine Page,best actress,https://upload.wikimedia.org/wikipedia/commons/d/d5/Geraldine_Page_by_Roy_Schatt_circa_1950s.jpg,female,Sat Nov 22 00:00:00 1924,"Kirksville, Missouri",United States of America
76,http://www.wikidata.org/entity/Q248837,Susan Hayward,best actress,https://upload.wikimedia.org/wikipedia/commons/f/f1/SusanHaywardinSmashUp.jpg,female,Sat Jun 30 00:00:00 1917,Brooklyn,United States of America
77,http://www.wikidata.org/entity/Q253282,Marie Dressler,best actress,https://upload.wikimedia.org/wikipedia/commons/9/9d/Marie_Dressler.jpg,female,Mon Nov  9 00:00:00 1868,Cobourg,United States of America
78,http://www.wikidata.org/entity/Q253298,Judy Holliday,best actress,https://upload.wikimedia.org/wikipedia/commons/e/ef/Promotional_photograph_ofJudy_Holliday.jpg,female,Tue Jun 21 00:00:00 1921,New York City,United States of America
79,http://www.wikidata.org/entity/Q253308,Shirley Booth,best actress,https://upload.wikimedia.org/wikipedia/commons/7/76/Shirley_Booth_1950.JPG,female,Tue Aug 30 00:00:00 1898,Brooklyn,United States of America
80,http://www.wikidata.org/entity/Q253384,Loretta Young,best actress,https://upload.wikimedia.org/wikipedia/commons/6/63/Loretta_Young_in_She_Had_to_Say_Yes_trailer.jpg,female,Mon Jan  6 00:00:00 1913,Salt Lake City,United States of America
0,http://www.wikidata.org/entity/Q219124,Guillermo del Toro,director,https://upload.wikimedia.org/wikipedia/commons/f/f1/Guillermo_del_Toro_in_2017.jpg,male,Fri Oct  9 00:00:00 1964,Guadalajara,Mexico
1,http://www.wikidata.org/entity/Q223233,Sam Mendes,director,https://upload.wikimedia.org/wikipedia/commons/6/6f/Sam_Mendes_2012.jpg,male,Sun Aug  1 00:00:00 1965,Reading,United Kingdom
2,http://www.wikidata.org/entity/Q269692,Barry Levinson,director,https://upload.wikimedia.org/wikipedia/commons/c/cb/Barry_Levinson_Shankbone_2009_Tribeca.jpg,male,Mon Apr  6 00:00:00 1942,Baltimore,United States of America
3,http://www.wikidata.org/entity/Q285928,Lewis Milestone,director,https://upload.wikimedia.org/wikipedia/commons/d/d6/Milestone1.jpg,male,Mon Sep 30 00:00:00 1895,Chișinău,Russian Empire
4,http://www.wikidata.org/entity/Q295912,Tom Hooper,director,https://upload.wikimedia.org/wikipedia/commons/e/ec/TomHopper10TIFF.jpg,male,Thu Oct  5 00:00:00 1972,London,United Kingdom
5,http://www.wikidata.org/entity/Q313256,Bob Fosse,director,https://upload.wikimedia.org/wikipedia/commons/c/c8/Barbara_Ruick%2C_Bob_Fosse%2C_Debbie_Reynolds_and_Bobby_Van_in_The_Affairs_of_Dobie_Gillis_trailer.jpg,male,Thu Jun 23 00:00:00 1927,Chicago,United States of America
6,http://www.wikidata.org/entity/Q353019,Jerome Robbins,director,https://upload.wikimedia.org/wikipedia/commons/e/e4/Jerome_Robbins_ca._1968_cropped.jpg,male,Fri Oct 11 00:00:00 1918,New York City,United States of America
7,http://www.wikidata.org/entity/Q369190,Frank Borzage,director,https://upload.wikimedia.org/wikipedia/commons/6/6f/Frank_Borzage_001.JPG,male,Mon Apr 23 00:00:00 1894,Salt Lake City,United States of America
8,http://www.wikidata.org/entity/Q495980,Bong Joon-ho,director,https://upload.wikimedia.org/wikipedia/commons/6/68/Okja_Japan_Premiere-_Bong_Joon-ho_%2837867629864%29.jpg,male,Sun Sep 14 00:00:00 1969,Daegu,South Korea
9,http://www.wikidata.org/entity/Q13595311,Joel Coen,director,https://upload.wikimedia.org/wikipedia/commons/e/e3/Joel_Coen%28CannesPhotocall%29--.jpg,male,Mon Nov 29 00:00:00 1954,St. Louis Park,United States of America
10,http://www.wikidata.org/entity/Q13595531,Ethan Coen,director,https://upload.wikimedia.org/wikipedia/commons/b/b5/Ethan_Coen_%28Berlin_Film_Festival_2011%29.jpg,male,Sat Sep 21 00:00:00 1957,St. Louis Park,United States of America
11,http://www.wikidata.org/entity/Q18350026,Damien Chazelle,director,https://upload.wikimedia.org/wikipedia/commons/5/54/Damien_Chazelle_%28cropped%29.jpg,male,Sat Jan 19 00:00:00 1985,Providence,United States of America
12,http://www.wikidata.org/entity/Q4465,Peter Jackson,director,https://upload.wikimedia.org/wikipedia/commons/c/c9/Peter_Jackson_ONZ_%28cropped%29.jpg,male,Tue Oct 31 00:00:00 1961,Wellington,New Zealand
13,http://www.wikidata.org/entity/Q8877,Steven Spielberg,director,https://upload.wikimedia.org/wikipedia/commons/2/29/Steven_Spielberg_Masterclass_Cin%C3%A9math%C3%A8que_Fran%C3%A7aise_2_cropped.jpg,male,Wed Dec 18 00:00:00 1946,Cincinnati,United States of America
14,http://www.wikidata.org/entity/Q11930,Kevin Costner,director,https://upload.wikimedia.org/wikipedia/commons/5/5f/Kevin_Costner_C%C3%A9sars_2013_3.jpg,male,Tue Jan 18 00:00:00 1955,Lynwood,United States of America
15,http://www.wikidata.org/entity/Q25089,Woody Allen,director,https://upload.wikimedia.org/wikipedia/commons/f/f5/Woody_Allen_Cannes_2011.jpg,male,Sun Dec  1 00:00:00 1935,Brooklyn,United States of America
16,http://www.wikidata.org/entity/Q28028,Alfonso Cuarón,director,https://upload.wikimedia.org/wikipedia/commons/0/00/Alfonso_Cuar%C3%B3n_%282013%29_cropped.jpg,male,Tue Nov 28 00:00:00 1961,Mexico City,Mexico
17,http://www.wikidata.org/entity/Q28556,Michel Hazanavicius,director,https://upload.wikimedia.org/wikipedia/commons/e/ef/Michel_Hazanavicius.jpg,male,Wed Mar 29 00:00:00 1967,Paris,France
18,http://www.wikidata.org/entity/Q28941,Frank Lloyd,director,https://upload.wikimedia.org/wikipedia/commons/2/24/WP_Frank_Lloyd_1920.jpg,male,Tue Feb  2 00:00:00 1886,Glasgow,United Kingdom
19,http://www.wikidata.org/entity/Q34816,Kathryn Bigelow,director,https://upload.wikimedia.org/wikipedia/commons/3/30/82nd_Academy_Awards%2C_Kathryn_Bigelow_%28cropped%29.jpg,female,Tue Nov 27 00:00:00 1951,San Carlos,United States of America
20,http://www.wikidata.org/entity/Q41148,Martin Scorsese,director,https://upload.wikimedia.org/wikipedia/commons/8/8a/Martin_Scorsese_Berlinale_2010_%28cropped%29.jpg,male,Tue Nov 17 00:00:00 1942,Queens,United States of America
21,http://www.wikidata.org/entity/Q42229,Mel Gibson,director,https://upload.wikimedia.org/wikipedia/commons/9/95/Mel_Gibson_Cannes_2016_2.jpg,male,Tue Jan  3 00:00:00 1956,Peekskill,United States of America
22,http://www.wikidata.org/entity/Q42574,James Cameron,director,https://upload.wikimedia.org/wikipedia/commons/7/77/James_Cameron_October_2012.jpg,male,Mon Aug 16 00:00:00 1954,Kapuskasing,Canada
23,http://www.wikidata.org/entity/Q43203,Clint Eastwood,director,https://upload.wikimedia.org/wikipedia/commons/0/07/ClintEastwoodCannesMay08.jpg,male,Sat May 31 00:00:00 1930,San Francisco,United States of America
24,http://www.wikidata.org/entity/Q48987,Jonathan Demme,director,https://upload.wikimedia.org/wikipedia/commons/9/95/Jonathan_Demme_May_2015.jpg,male,Tue Feb 22 00:00:00 1944,Baldwin,United States of America
25,http://www.wikidata.org/entity/Q51114,John Ford,director,https://upload.wikimedia.org/wikipedia/commons/0/04/John_Ford_1946.jpg,male,Thu Feb  1 00:00:00 1894,Cape Elizabeth,United States of America
26,http://www.wikidata.org/entity/Q51490,George Stevens,director,https://upload.wikimedia.org/wikipedia/commons/6/63/George_Stevens_with_Oscar_for_Giant.jpg,male,Sun Dec 18 00:00:00 1904,Oakland,United States of America
27,http://www.wikidata.org/entity/Q51491,Michael Curtiz,director,https://upload.wikimedia.org/wikipedia/commons/0/02/Kertesz_Mihaly_Delibab_1933.jpg,male,Fri Dec 24 00:00:00 1886,Budapest,Hungary
28,http://www.wikidata.org/entity/Q51492,Frank Capra,director,https://upload.wikimedia.org/wikipedia/commons/a/ab/Capra-signed_1930s.jpg,male,Tue May 18 00:00:00 1897,Bisacquino,Kingdom of Italy
29,http://www.wikidata.org/entity/Q51495,William Wyler,director,https://upload.wikimedia.org/wikipedia/commons/c/cd/William_Wyler_portrait.jpg,male,Tue Jul  1 00:00:00 1902,Mulhouse,United States of America
30,http://www.wikidata.org/entity/Q51503,Franklin J. Schaffner,director,https://upload.wikimedia.org/wikipedia/commons/5/51/Franklin_J._Schaffner_%281977%29_cropped.jpg,male,Sun May 30 00:00:00 1920,Tokyo,United States of America
31,http://www.wikidata.org/entity/Q51506,Richard Attenborough,director,https://upload.wikimedia.org/wikipedia/commons/c/c3/RichardAttenborough07TIFF.jpg,male,Wed Aug 29 00:00:00 1923,Cambridge,United Kingdom
32,http://www.wikidata.org/entity/Q51522,Sydney Pollack,director,https://upload.wikimedia.org/wikipedia/commons/9/9e/Sydney_Pollack.jpg,male,Sun Jul  1 00:00:00 1934,New York City,United States of America
33,http://www.wikidata.org/entity/Q51525,Miloš Forman,director,https://upload.wikimedia.org/wikipedia/commons/d/d0/Milos_Forman.jpg,male,Thu Feb 18 00:00:00 1932,Čáslav,United States of America
34,http://www.wikidata.org/entity/Q51537,Mike Nichols,director,https://upload.wikimedia.org/wikipedia/commons/3/31/Mike_Nichols_Funny_Face.jpg,male,Fri Nov  6 00:00:00 1931,Berlin,United States of America
35,http://www.wikidata.org/entity/Q51547,Billy Wilder,director,https://upload.wikimedia.org/wikipedia/commons/7/76/Gloria_Swanson_%26_Billy_Wilder_-_ca._1950.JPG,male,Fri Jun 22 00:00:00 1906,Sucha Beskidzka,United States of America
36,http://www.wikidata.org/entity/Q51552,Roman Polanski,director,https://upload.wikimedia.org/wikipedia/commons/5/55/Roman_Polanski_2011_2._%28cropped%29.jpg,male,Fri Aug 18 00:00:00 1933,Paris,Poland
37,http://www.wikidata.org/entity/Q51570,George Roy Hill,director,https://upload.wikimedia.org/wikipedia/commons/4/4d/George_Roy_Hill_%281970%29.jpg,male,Tue Dec 20 00:00:00 1921,Minneapolis,United States of America
38,http://www.wikidata.org/entity/Q51575,John Huston,director,https://upload.wikimedia.org/wikipedia/commons/8/80/John_Huston_-_publicity.JPG,male,Sun Aug  5 00:00:00 1906,Nevada,United States of America
39,http://www.wikidata.org/entity/Q51582,William Friedkin,director,https://upload.wikimedia.org/wikipedia/commons/9/92/William_Friedkin%2C_Festival_de_Sitges_2017_%28cropped%29.jpg,male,Thu Aug 29 00:00:00 1935,Chicago,United States of America
40,http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz,director,https://upload.wikimedia.org/wikipedia/commons/3/33/Joseph_L._Mankiewicz_%281950%29.jpg,male,Thu Feb 11 00:00:00 1909,Wilkes-Barre,United States of America
41,http://www.wikidata.org/entity/Q52411,Tony Richardson,director,https://upload.wikimedia.org/wikipedia/commons/b/ba/Tony_richardson.jpg,male,Tue Jun  5 00:00:00 1928,Shipley,United Kingdom
42,http://www.wikidata.org/entity/Q53009,Bernardo Bertolucci,director,https://upload.wikimedia.org/wikipedia/commons/c/c0/Bernardo_Bertolucci.jpg,male,Sun Mar 16 00:00:00 1941,Parma,Italy
43,http://www.wikidata.org/entity/Q55215,Alejandro González Iñárritu,director,https://upload.wikimedia.org/wikipedia/commons/f/f7/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu.jpg,male,Thu Aug 15 00:00:00 1963,Mexico City,Mexico
44,http://www.wikidata.org/entity/Q55260,David Lean,director,https://upload.wikimedia.org/wikipedia/commons/3/31/DavidLean1965.jpg,male,Wed Mar 25 00:00:00 1908,Croydon,United Kingdom of Great Britain and Ireland
45,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,director,https://upload.wikimedia.org/wikipedia/commons/9/9f/Fred_Zinnemann_1940s.jpg,male,Mon Apr 29 00:00:00 1907,Rzeszów,United States of America
46,http://www.wikidata.org/entity/Q56014,George Cukor,director,https://upload.wikimedia.org/wikipedia/commons/2/2b/George_Cukor_Allan_Warren.jpg,male,Fri Jul  7 00:00:00 1899,New York City,United States of America
47,http://www.wikidata.org/entity/Q56094,Francis Ford Coppola,director,https://upload.wikimedia.org/wikipedia/commons/0/05/Francis_Ford_Coppola_2011_CC.jpg,male,Fri Apr  7 00:00:00 1939,Detroit,United States of America
48,http://www.wikidata.org/entity/Q59129,Michael Cimino,director,https://upload.wikimedia.org/wikipedia/commons/2/2d/MichaelCimino2003.jpg,male,Fri Feb  3 00:00:00 1939,New York City,United States of America
49,http://www.wikidata.org/entity/Q59215,Robert Redford,director,https://upload.wikimedia.org/wikipedia/commons/2/2d/Robert_Redford_%28cropped%29.jpg,male,Tue Aug 18 00:00:00 1936,Santa Monica,United States of America
50,http://www.wikidata.org/entity/Q59821,Robert Wise,director,https://upload.wikimedia.org/wikipedia/commons/7/70/Robert_wise_1990.jpg,male,Thu Sep 10 00:00:00 1914,Winchester,United States of America
51,http://www.wikidata.org/entity/Q62503,Victor Fleming,director,https://upload.wikimedia.org/wikipedia/commons/f/f3/Victor_Fleming_%281927_headshot%29.jpg,male,Sat Feb 23 00:00:00 1889,Pasadena,United States of America
